id,area,violation_type,date,hour,day_of_week,month,severity,lat,lon
VLT100930,West Bengal,Driving Without License,2025-07-19 00:00:00,17,Saturday,July,3,22.964514025303213,87.83271402530322
VLT100931,Uttar Pradesh,No Seatbelt,2025-07-20 00:00:00,19,Sunday,July,2,26.867310822231346,80.96681082223135
VLT100932,Tamil Nadu,Using Mobile Phone,2025-07-21 00:00:00,1,Monday,July,2,11.131645662365711,78.66144566236571
VLT100933,West Bengal,Signal Jumping,2025-07-22 00:00:00,13,Tuesday,July,3,22.980809907890265,87.84900990789028
VLT100934,West Bengal,Signal Jumping,2025-07-23 00:00:00,23,Wednesday,July,3,23.002444227617378,87.87064422761738
VLT100935,Delhi,Signal Jumping,2025-07-24 00:00:00,3,Thursday,July,3,28.56523906790972,77.16033906790972
VLT100936,Karnataka,Drunk Driving,2025-07-25 00:00:00,10,Friday,July,3,15.283544344270835,75.68014434427083
VLT100937,West Bengal,Signal Jumping,2025-07-26 00:00:00,20,Saturday,July,3,22.966182346438796,87.8343823464388
VLT100938,Gujarat,No Seatbelt,2025-07-27 00:00:00,15,Sunday,July,2,22.27675626097696,71.21045626097697
VLT100939,Tamil Nadu,Using Mobile Phone,2025-07-28 00:00:00,8,Monday,July,2,11.147723531336139,78.67752353133613
VLT100940,Karnataka,Using Mobile Phone,2025-07-29 00:00:00,9,Tuesday,July,2,15.335376082418602,75.7319760824186
VLT100941,Karnataka,Over-speeding,2025-07-30 00:00:00,17,Wednesday,July,3,15.344061710656375,75.74066171065637
VLT100942,Karnataka,Overloading,2025-07-31 00:00:00,10,Thursday,July,2,15.275255156101373,75.67185515610137
VLT100943,Tamil Nadu,Signal Jumping,2025-08-01 00:00:00,14,Friday,August,3,11.087688890841536,78.61748889084153
VLT100944,Uttar Pradesh,Drunk Driving,2025-08-02 00:00:00,10,Saturday,August,3,26.88223511602621,80.98173511602621
VLT100945,Karnataka,Over-speeding,2025-08-03 00:00:00,20,Sunday,August,3,15.302983775296113,75.6995837752961
VLT100946,West Bengal,Signal Jumping,2025-08-04 00:00:00,1,Monday,August,3,22.99363712904835,87.86183712904835
VLT100947,Tamil Nadu,Using Mobile Phone,2025-08-05 00:00:00,0,Tuesday,August,2,11.127450280573342,78.65725028057334
VLT100948,Uttar Pradesh,Using Mobile Phone,2025-08-06 00:00:00,10,Wednesday,August,2,26.85936625713376,80.95886625713376
VLT100949,Maharashtra,Wrong Parking,2025-08-07 00:00:00,7,Thursday,August,1,19.709194671122795,75.67159467112279
VLT100950,Maharashtra,Over-speeding,2025-08-08 00:00:00,20,Friday,August,3,19.778479022636642,75.74087902263663
VLT100951,Delhi,No Seatbelt,2025-08-09 00:00:00,18,Saturday,August,2,28.576240232816318,77.17134023281632
VLT100952,West Bengal,Wrong Parking,2025-08-10 00:00:00,15,Sunday,August,1,23.0049374461834,87.8731374461834
VLT100953,Gujarat,Overloading,2025-08-11 00:00:00,12,Monday,August,2,22.24891420991507,71.18261420991507
VLT100954,Delhi,Signal Jumping,2025-08-12 00:00:00,21,Tuesday,August,3,28.613126163606214,77.20822616360621
VLT100955,Punjab,Wrong Parking,2025-08-13 00:00:00,16,Wednesday,August,1,31.164269373436074,75.35836937343608
VLT100956,Delhi,No Seatbelt,2025-08-14 00:00:00,11,Thursday,August,2,28.601000275069566,77.19610027506957
VLT100957,Tamil Nadu,Over-speeding,2025-08-15 00:00:00,14,Friday,August,3,11.081703747135148,78.61150374713515
VLT100958,Tamil Nadu,Signal Jumping,2025-08-16 00:00:00,0,Saturday,August,3,11.17352115517216,78.70332115517215
VLT100959,Uttar Pradesh,Using Mobile Phone,2025-08-17 00:00:00,7,Sunday,August,2,26.84896768994079,80.9484676899408
VLT100960,West Bengal,Overloading,2025-08-18 00:00:00,0,Monday,August,2,23.011014464106086,87.87921446410608
VLT100961,Delhi,No Seatbelt,2025-08-19 00:00:00,15,Tuesday,August,2,28.61702948337242,77.21212948337242
VLT100962,Maharashtra,Driving Without License,2025-08-20 00:00:00,1,Wednesday,August,3,19.783468690266997,75.74586869026699
VLT100963,Maharashtra,Signal Jumping,2025-08-21 00:00:00,17,Thursday,August,3,19.757961617908773,75.72036161790876
VLT100964,Maharashtra,No Seatbelt,2025-08-22 00:00:00,12,Friday,August,2,19.71377568783872,75.67617568783872
VLT100965,Punjab,Over-speeding,2025-08-23 00:00:00,19,Saturday,August,3,31.161290656465578,75.35539065646559
VLT100966,Maharashtra,Overloading,2025-08-24 00:00:00,13,Sunday,August,2,19.7187740669437,75.6811740669437
VLT100967,Maharashtra,No Helmet,2025-08-25 00:00:00,11,Monday,August,2,19.783865413501662,75.74626541350166
VLT100968,Punjab,No Seatbelt,2025-08-26 00:00:00,6,Tuesday,August,2,31.16520616004728,75.35930616004728
VLT100969,Punjab,Driving Without License,2025-08-27 00:00:00,5,Wednesday,August,3,31.19108086381431,75.38518086381431
VLT100970,Tamil Nadu,Over-speeding,2025-08-28 00:00:00,3,Thursday,August,3,11.140008078954152,78.66980807895415
VLT100971,Gujarat,No Helmet,2025-08-29 00:00:00,19,Friday,August,2,22.231216309745477,71.16491630974548
VLT100972,Punjab,Using Mobile Phone,2025-08-30 00:00:00,20,Saturday,August,2,31.152813754582528,75.34691375458253
VLT100973,Tamil Nadu,Drunk Driving,2025-08-31 00:00:00,19,Sunday,August,3,11.15427722769599,78.68407722769598
VLT100974,Uttar Pradesh,Wrong Parking,2025-09-01 00:00:00,1,Monday,September,1,26.867888829752506,80.96738882975251
VLT100975,Maharashtra,Driving Without License,2025-09-02 00:00:00,17,Tuesday,September,3,19.735729670600147,75.69812967060014
VLT100976,Karnataka,Overloading,2025-09-03 00:00:00,7,Wednesday,September,2,15.33283511506038,75.72943511506037
VLT100977,Maharashtra,Drunk Driving,2025-09-04 00:00:00,21,Thursday,September,3,19.795026906130108,75.7574269061301
VLT100978,Tamil Nadu,Driving Without License,2025-09-05 00:00:00,6,Friday,September,3,11.145581004309953,78.67538100430994
VLT100979,Tamil Nadu,No Seatbelt,2025-09-06 00:00:00,11,Saturday,September,2,11.113830140225247,78.64363014022524
VLT100980,Tamil Nadu,Drunk Driving,2025-09-07 00:00:00,9,Sunday,September,3,11.168175833038344,78.69797583303834
VLT100981,West Bengal,Drunk Driving,2025-09-08 00:00:00,0,Monday,September,3,23.019562419272816,87.88776241927282
VLT100982,Karnataka,No Helmet,2025-09-09 00:00:00,5,Tuesday,September,2,15.352818376026717,75.74941837602671
VLT100983,Karnataka,Signal Jumping,2025-09-10 00:00:00,8,Wednesday,September,3,15.27798413766933,75.67458413766933
VLT100984,West Bengal,Signal Jumping,2025-09-11 00:00:00,10,Thursday,September,3,22.965882883364067,87.83408288336408
VLT100985,Delhi,No Seatbelt,2025-09-12 00:00:00,5,Friday,September,2,28.64291278026602,77.23801278026602
VLT100986,West Bengal,No Seatbelt,2025-09-13 00:00:00,21,Saturday,September,2,22.964280749588468,87.83248074958847
VLT100987,Uttar Pradesh,Wrong Parking,2025-09-14 00:00:00,4,Sunday,September,1,26.804070593555785,80.90357059355578
VLT100988,Punjab,Signal Jumping,2025-09-15 00:00:00,4,Monday,September,3,31.16542660124726,75.35952660124725
VLT100989,Punjab,Signal Jumping,2025-09-16 00:00:00,14,Tuesday,September,3,31.177026995647903,75.3711269956479
VLT100990,Maharashtra,Using Mobile Phone,2025-09-17 00:00:00,6,Wednesday,September,2,19.765676780814037,75.72807678081404
VLT100991,Gujarat,Driving Without License,2025-09-18 00:00:00,11,Thursday,September,3,22.243184333642503,71.1768843336425
VLT100992,Uttar Pradesh,Driving Without License,2025-09-19 00:00:00,8,Friday,September,3,26.852677331896754,80.95217733189676
VLT100993,Maharashtra,Signal Jumping,2025-09-20 00:00:00,9,Saturday,September,3,19.703651995144746,75.66605199514474
VLT100994,Karnataka,Overloading,2025-09-21 00:00:00,19,Sunday,September,2,15.323566165575306,75.7201661655753
VLT100995,Punjab,Using Mobile Phone,2025-09-22 00:00:00,7,Monday,September,2,31.182780117471506,75.37688011747152
VLT100996,Tamil Nadu,Overloading,2025-09-23 00:00:00,7,Tuesday,September,2,11.084905323501458,78.61470532350145
VLT100997,Gujarat,No Helmet,2025-09-24 00:00:00,8,Wednesday,September,2,22.247031939654786,71.18073193965479
VLT100998,Punjab,Overloading,2025-09-25 00:00:00,5,Thursday,September,2,31.113586371752646,75.30768637175265
VLT100999,Karnataka,Overloading,2025-09-26 00:00:00,12,Friday,September,2,15.305300789663326,75.70190078966333
VLT101000,Maharashtra,Using Mobile Phone,2025-09-27 00:00:00,16,Saturday,September,2,19.70280076733749,75.66520076733748
VLT101001,Uttar Pradesh,Signal Jumping,2025-09-28 00:00:00,9,Sunday,September,3,26.879476291983114,80.97897629198312
VLT101002,West Bengal,No Helmet,2025-09-29 00:00:00,7,Monday,September,2,22.986424331034126,87.85462433103413
VLT101003,Maharashtra,Over-speeding,2025-09-30 00:00:00,22,Tuesday,September,3,19.74509180655623,75.70749180655622
VLT101004,Delhi,Wrong Parking,2025-10-01 00:00:00,1,Wednesday,October,1,28.624079471563647,77.21917947156365
VLT101005,Delhi,Wrong Parking,2025-10-02 00:00:00,21,Thursday,October,1,28.64890282042549,77.2440028204255
VLT101006,West Bengal,No Helmet,2025-10-03 00:00:00,23,Friday,October,2,22.96592607248244,87.83412607248245
VLT101007,Karnataka,Over-speeding,2025-10-04 00:00:00,21,Saturday,October,3,15.294051697240528,75.69065169724053
VLT101008,Tamil Nadu,Overloading,2025-10-05 00:00:00,3,Sunday,October,2,11.082049420771217,78.61184942077121
VLT101009,Punjab,Driving Without License,2025-10-06 00:00:00,14,Monday,October,3,31.123739909373327,75.31783990937333
VLT101010,Gujarat,No Helmet,2025-10-07 00:00:00,13,Tuesday,October,2,22.21532118482048,71.14902118482048
VLT101011,West Bengal,No Helmet,2025-10-08 00:00:00,19,Wednesday,October,2,22.940955848717387,87.8091558487174
VLT101012,Gujarat,Signal Jumping,2025-10-09 00:00:00,22,Thursday,October,3,22.263973056221037,71.19767305622105
VLT101013,Tamil Nadu,Drunk Driving,2025-10-10 00:00:00,7,Friday,October,3,11.095483488740356,78.62528348874035
VLT101014,Gujarat,Drunk Driving,2025-10-11 00:00:00,18,Saturday,October,3,22.216125772206542,71.14982577220655
VLT101015,Gujarat,Overloading,2025-10-12 00:00:00,21,Sunday,October,2,22.300371474141336,71.23407147414134
VLT101016,Uttar Pradesh,Wrong Parking,2025-10-13 00:00:00,9,Monday,October,1,26.811573389247062,80.91107338924706
VLT101017,Punjab,No Helmet,2025-10-14 00:00:00,8,Tuesday,October,2,31.106583079072394,75.3006830790724
VLT101018,Punjab,Drunk Driving,2025-10-15 00:00:00,14,Wednesday,October,3,31.19416780583272,75.38826780583273
VLT101019,West Bengal,Wrong Parking,2025-10-16 00:00:00,11,Thursday,October,1,23.00349669639016,87.87169669639017
VLT101020,Gujarat,No Helmet,2025-10-17 00:00:00,14,Friday,October,2,22.281275404166983,71.21497540416699
VLT101021,Delhi,Over-speeding,2025-10-18 00:00:00,19,Saturday,October,3,28.62022039958202,77.21532039958203
VLT101022,Karnataka,Overloading,2025-10-19 00:00:00,16,Sunday,October,2,15.274338971412018,75.67093897141201
VLT101023,Delhi,No Helmet,2025-10-20 00:00:00,3,Monday,October,2,28.648087724041254,77.24318772404126
VLT101024,Karnataka,No Helmet,2025-10-21 00:00:00,17,Tuesday,October,2,15.309102900420525,75.70570290042052
VLT101025,Gujarat,Wrong Parking,2025-10-22 00:00:00,4,Wednesday,October,1,22.24794678243762,71.18164678243762
VLT101026,Tamil Nadu,Overloading,2025-10-23 00:00:00,17,Thursday,October,2,11.09063092440044,78.62043092440044
VLT101027,Punjab,Overloading,2025-10-24 00:00:00,8,Friday,October,2,31.108421988583125,75.30252198858312
VLT101028,Punjab,Drunk Driving,2025-10-25 00:00:00,22,Saturday,October,3,31.149324593291027,75.34342459329103
VLT101029,West Bengal,Using Mobile Phone,2025-10-26 00:00:00,0,Sunday,October,2,22.99367435895691,87.86187435895691
VLT101030,Punjab,Overloading,2025-10-27 00:00:00,6,Monday,October,2,31.148968554274607,75.34306855427461
VLT101031,Gujarat,Overloading,2025-10-28 00:00:00,22,Tuesday,October,2,22.27001246779542,71.20371246779543
VLT101032,Tamil Nadu,Using Mobile Phone,2025-10-29 00:00:00,5,Wednesday,October,2,11.164864346308745,78.69466434630874
VLT101033,Karnataka,No Helmet,2025-10-30 00:00:00,12,Thursday,October,2,15.317720484494455,75.71432048449445
VLT101034,West Bengal,Signal Jumping,2025-10-31 00:00:00,3,Friday,October,3,22.974714767869987,87.84291476786998
VLT101035,Uttar Pradesh,Driving Without License,2025-11-01 00:00:00,16,Saturday,November,3,26.822357270258042,80.92185727025804
VLT101036,Tamil Nadu,Drunk Driving,2025-11-02 00:00:00,16,Sunday,November,3,11.107784664245493,78.63758466424548
VLT101037,Uttar Pradesh,Over-speeding,2025-11-03 00:00:00,14,Monday,November,3,26.852780705335903,80.95228070533591
VLT101038,Tamil Nadu,Driving Without License,2025-11-04 00:00:00,17,Tuesday,November,3,11.156637234116637,78.68643723411662
VLT101039,Tamil Nadu,Drunk Driving,2025-11-05 00:00:00,18,Wednesday,November,3,11.121212102993205,78.65101210299319
VLT101040,Maharashtra,No Seatbelt,2025-11-06 00:00:00,2,Thursday,November,2,19.705576232730863,75.66797623273085
VLT101041,Delhi,No Helmet,2025-11-07 00:00:00,16,Friday,November,2,28.582715450374277,77.17781545037428
VLT101042,Karnataka,Drunk Driving,2025-11-08 00:00:00,8,Saturday,November,3,15.276365223342495,75.67296522334249
VLT101043,Maharashtra,Over-speeding,2025-11-09 00:00:00,21,Sunday,November,3,19.734834341402976,75.69723434140298
VLT101044,Karnataka,No Seatbelt,2025-11-10 00:00:00,11,Monday,November,2,15.335737665807093,75.7323376658071
VLT101045,Delhi,No Helmet,2025-11-11 00:00:00,9,Tuesday,November,2,28.62297147319049,77.21807147319049
VLT101046,Maharashtra,Using Mobile Phone,2025-11-12 00:00:00,22,Wednesday,November,2,19.767712758995824,75.73011275899582
VLT101047,Uttar Pradesh,Using Mobile Phone,2025-11-13 00:00:00,11,Thursday,November,2,26.842159513092046,80.94165951309205
VLT101048,Delhi,Driving Without License,2025-11-14 00:00:00,7,Friday,November,3,28.574878053695112,77.16997805369512
VLT101049,Maharashtra,No Helmet,2025-11-15 00:00:00,11,Saturday,November,2,19.731125595503933,75.69352559550393
VLT101050,Delhi,Over-speeding,2025-11-16 00:00:00,2,Sunday,November,3,28.614996047892145,77.21009604789215
VLT101051,Delhi,No Seatbelt,2025-11-17 00:00:00,2,Monday,November,2,28.613616496507266,77.20871649650726
VLT101052,Karnataka,Overloading,2025-11-18 00:00:00,8,Tuesday,November,2,15.291666138788294,75.6882661387883
VLT101053,Delhi,No Helmet,2025-11-19 00:00:00,15,Wednesday,November,2,28.646430155816688,77.24153015581669
VLT101054,Maharashtra,Signal Jumping,2025-11-20 00:00:00,10,Thursday,November,3,19.744831333598704,75.7072313335987
VLT101055,Karnataka,Drunk Driving,2025-11-21 00:00:00,1,Friday,November,3,15.351845612516067,75.74844561251606
VLT101056,Punjab,No Seatbelt,2025-11-22 00:00:00,10,Saturday,November,2,31.12364926303315,75.31774926303315
VLT101057,Punjab,Signal Jumping,2025-11-23 00:00:00,4,Sunday,November,3,31.191293958587313,75.38539395858731
VLT101058,West Bengal,No Seatbelt,2025-11-24 00:00:00,7,Monday,November,2,22.94798573464012,87.81618573464013
VLT101059,Karnataka,Using Mobile Phone,2025-11-25 00:00:00,0,Tuesday,November,2,15.344218249051474,75.74081824905147
VLT101060,West Bengal,No Helmet,2025-11-26 00:00:00,2,Wednesday,November,2,22.93881864530097,87.80701864530097
VLT101061,Delhi,Drunk Driving,2025-11-27 00:00:00,3,Thursday,November,3,28.587532066354154,77.18263206635416
VLT101062,Uttar Pradesh,Driving Without License,2025-11-28 00:00:00,19,Friday,November,3,26.88375533043102,80.98325533043102
VLT101063,Maharashtra,No Seatbelt,2025-11-29 00:00:00,11,Saturday,November,2,19.73651049998113,75.69891049998112
VLT101064,Karnataka,Over-speeding,2025-11-30 00:00:00,8,Sunday,November,3,15.360547949305879,75.75714794930587
VLT101065,Maharashtra,No Seatbelt,2025-12-01 00:00:00,22,Monday,December,2,19.794441700062286,75.75684170006228
VLT101066,Tamil Nadu,Drunk Driving,2025-12-02 00:00:00,4,Tuesday,December,3,11.15711925768935,78.68691925768934
VLT101067,West Bengal,Wrong Parking,2025-12-03 00:00:00,9,Wednesday,December,1,22.97641054492248,87.84461054492249
VLT101068,Gujarat,No Seatbelt,2025-12-04 00:00:00,7,Thursday,December,2,22.294526850343598,71.2282268503436
VLT101069,West Bengal,No Helmet,2025-12-05 00:00:00,2,Friday,December,2,22.98251043369288,87.85071043369288
VLT101070,Punjab,Driving Without License,2025-12-06 00:00:00,4,Saturday,December,3,31.10971721950856,75.30381721950856
VLT101071,Uttar Pradesh,Overloading,2025-12-07 00:00:00,17,Sunday,December,2,26.881895836891918,80.98139583689192
VLT101072,Tamil Nadu,Overloading,2025-12-08 00:00:00,16,Monday,December,2,11.15872467044219,78.68852467044218
VLT101073,Uttar Pradesh,Drunk Driving,2025-12-09 00:00:00,6,Tuesday,December,3,26.810256544045227,80.90975654404524
VLT101074,West Bengal,Over-speeding,2025-12-10 00:00:00,15,Wednesday,December,3,23.023452651697845,87.89165265169785
VLT101075,Gujarat,No Seatbelt,2025-12-11 00:00:00,19,Thursday,December,2,22.260596305310376,71.19429630531039
VLT101076,Maharashtra,Wrong Parking,2025-12-12 00:00:00,17,Friday,December,1,19.77585907585122,75.73825907585122
VLT101077,Delhi,Signal Jumping,2025-12-13 00:00:00,6,Saturday,December,3,28.590717602079966,77.18581760207996
VLT101078,West Bengal,Driving Without License,2025-12-14 00:00:00,23,Sunday,December,3,22.958346148382162,87.82654614838216
VLT101079,West Bengal,Drunk Driving,2025-12-15 00:00:00,16,Monday,December,3,23.021631281490766,87.88983128149077
VLT101080,Delhi,No Seatbelt,2025-12-16 00:00:00,0,Tuesday,December,2,28.62392137980586,77.21902137980587
VLT101081,West Bengal,No Helmet,2025-12-17 00:00:00,16,Wednesday,December,2,22.951570546560863,87.81977054656087
VLT101082,Punjab,Signal Jumping,2025-12-18 00:00:00,23,Thursday,December,3,31.13368700862517,75.32778700862517
VLT101083,West Bengal,No Seatbelt,2025-12-19 00:00:00,4,Friday,December,2,23.022703581822146,87.89090358182214
VLT101084,Uttar Pradesh,No Helmet,2025-12-20 00:00:00,5,Saturday,December,2,26.84352835817141,80.94302835817142
VLT101085,West Bengal,Overloading,2025-12-21 00:00:00,1,Sunday,December,2,22.97048528956124,87.83868528956124
VLT101086,West Bengal,Wrong Parking,2025-12-22 00:00:00,22,Monday,December,1,22.9708953864884,87.83909538648841
VLT101087,Maharashtra,Overloading,2025-12-23 00:00:00,7,Tuesday,December,2,19.7839644202234,75.74636442022339
VLT101088,Karnataka,Signal Jumping,2025-12-24 00:00:00,0,Wednesday,December,3,15.31272990275398,75.70932990275398
VLT101089,West Bengal,No Seatbelt,2025-12-25 00:00:00,16,Thursday,December,2,23.031635350273472,87.89983535027348
VLT101090,Uttar Pradesh,Wrong Parking,2025-12-26 00:00:00,11,Friday,December,1,26.827920015090157,80.92742001509016
VLT101091,West Bengal,Over-speeding,2025-12-27 00:00:00,3,Saturday,December,3,23.012448032916907,87.88064803291691
VLT101092,Gujarat,Drunk Driving,2025-12-28 00:00:00,0,Sunday,December,3,22.23727054926907,71.17097054926907
VLT101093,Uttar Pradesh,No Seatbelt,2025-12-29 00:00:00,2,Monday,December,2,26.87348388019758,80.97298388019759
VLT101094,Karnataka,No Seatbelt,2025-12-30 00:00:00,17,Tuesday,December,2,15.26905979764773,75.66565979764772
VLT101095,Gujarat,Driving Without License,2025-12-31 00:00:00,0,Wednesday,December,3,22.22168209815616,71.15538209815617
VLT101096,Gujarat,Overloading,2026-01-01 00:00:00,1,Thursday,January,2,22.234625690652955,71.16832569065296
VLT101097,Gujarat,Driving Without License,2026-01-02 00:00:00,15,Friday,January,3,22.295709196463143,71.22940919646315
VLT101098,Punjab,Signal Jumping,2026-01-03 00:00:00,8,Saturday,January,3,31.129349837634656,75.32344983763466
VLT101099,Uttar Pradesh,Drunk Driving,2026-01-04 00:00:00,14,Sunday,January,3,26.84505255412008,80.94455255412008
VLT101100,Tamil Nadu,Driving Without License,2026-01-05 00:00:00,15,Monday,January,3,11.087804452004475,78.61760445200447
VLT101101,West Bengal,No Seatbelt,2026-01-06 00:00:00,21,Tuesday,January,2,22.993467828601965,87.86166782860197
VLT101102,Maharashtra,Wrong Parking,2026-01-07 00:00:00,2,Wednesday,January,1,19.71109945339434,75.67349945339433
